,reviewId,content,score,at,replyContent,appVersion,application
21614,e4b40265-84b8-492a-8df1-09bcdd4bb580,Bagus akurat,5,2021-12-12 17:38:53,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.6,Asian Parent
53247,98286d68-c6cd-40ea-8576-3c08fed00417,good app..,4,2019-05-16 12:43:02,"Hi, Parent! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.2.12,Asian Parent
63850,e04d2953-1d22-42f5-94ce-e8f3033218fa,Very helpful 👍,5,2021-03-30 22:53:23,"Hi, Parent! Thank you for your positive feedback. We are happy that you find our app helpful as you navigate the exciting world of parenting! Because parenting is much more fun with friends, do invite them to join theAsianparent app community too!",2.9.1,Asian Parent
45632,208237ec-9ed2-476a-a636-26dccfd8bcf7,"Sangat bermanfaat info, artikel, dan berita yg ada di dalamnya. Dan juga bisa sharing dg ortu2 yg lainn",5,2020-03-08 07:57:03,"Hi, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
34330,d80ba36e-449c-468c-90b3-850865676876,Sangat memuaskan,4,2021-03-06 04:13:40,"Halo Bunda Devi, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",2.9.0,Asian Parent
67188,a2e85e81-2b87-46dd-a727-89f997c8c52b,I am a first time father at 43 years of age. I get a lot of useful information from this app. Thank you very much.,5,2020-06-03 23:18:29,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.6.17,Asian Parent
3309,07c65223-28d1-4f6b-8461-05c4c583f238,Info2nya bagus untuk new mom,5,2024-03-30 10:16:38,"Halo Bunda! Terima kasih atas ratingnya, ya! Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
7117,fd6ad7b4-2e47-4fc1-826b-0a0ed32796e9,Aplikasi sangat membantu untuk ibu,5,2023-05-15 20:49:58,"Hai, Parent Nur Hijra! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.23,Asian Parent
38127,c79e5fb4-ea66-44a1-ab0a-f3b3e0371a5c,Bagus dan membantu,4,2020-12-03 21:13:12,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman-teman kalian untuk gabung dalam komunitas theAsianparent juga! 😊",2.7.13,Asian Parent
48482,f61b0171-62fc-4d60-b4fa-7f72ce53ba1f,Mulai jatuh cinta sm aplikasinya 😍,5,2019-11-25 06:58:11,"Hi, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.3.6,Asian Parent
92294,1fed3a7a-6321-42f8-9247-a7778e92ea33,Sangat rekomen buat ibu baru..,5,2023-07-25 10:22:55,"Hi Bunda Karimah , terima kasih atas review positifnya! Senang sekali kami dapat membantu Bunda dalam mendampingi Si Kecil. Semoga aplikasi Tentang Anak dapat terus membantu Bunda yang sebagai ibu baru untuk memantau tumbuh kembangnya,memberikan informasi yang akurat dan terpercaya seputar parenting🥰",2.5.0,Teman Bumil
61633,35eb1e6b-ccae-4cd6-9e70-844bd4ab7023,Better if english,2,2021-10-12 18:16:15,"Hi Vanessa! Thank you for your feedback. To change the language, go to My Profile -> Change Language, and select from the options. Thank you, and we hope you continue enjoying our app! Do encourage us further by giving us a five-star review.",2.9.31,Asian Parent
42472,da1fc18a-656e-4b00-8a82-77895260e63a,Aplikasinya sangat bagus jadi bunda bisa melihat bentuk janin 😍😍😍,5,2020-07-21 15:55:17,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.7.1,Asian Parent
83492,e6392d85-d561-4f9a-9422-d312daa81d8d,Minta update terus.kebanyakan iklan Juga.👎👎,1,2022-01-28 08:06:08,"Hi Mums,Mohon maaf atas ketidaknyamanannya, silahkan update versi terbaru Teman Bumil. Yuk tingkatkan rating pada aplikasi Teman Bumil di Google Play Storenya biar kami bisa terus menghadirkan fitur yang lebih baik lagi kedepannya. Terima kasih Mums :)",2.9.2,Teman Bumil
365,5eff9cde-ed33-4aef-a77b-d885e4e96a57,Aplikasi minta update pas di update malah jd ngehang terus hp smpe ngeri meledak panas bgt,1,2023-02-07 05:45:31,"Hai Bunda Ginanjar 0505, terima kasih sudah menggunakan aplikasi Diary Bunda dan mohon maaf atas ketidaknyamanannya 🙏🏻 Saat ini apakah Bunda masih mengalami kendala yang sama? Terima kasih sebelumnya 🙏🏻",4.0.4,Diary Bunda
2362,a0250207-a3f9-4fb4-b200-237407e71eaf,Sangat membantu memantau buah hati kami.terimakasih,5,2024-05-24 21:24:08,"Halo Bunda! Terima kasih atas rating baiknya, ya. Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
7335,73451965-dff6-4c9c-bbe9-cb4dae24d7ed,"Aplikasi kok ga bisa di buka , pilih topik paling sedikit 3 tp di pejet selesai gabisa Sampe tak uninstal instal LG sama aja",1,2023-04-09 08:22:12,"Halo Parent Zulinda, mohon maaf atas kendala yang dialami. Tim kami akan bekerja untuk menyelesaikan masalah ini. Mohon mencoba kembali setelah Anda menerima jawaban ini ya. Jika masih mengalami kendala, mohon kesediaan Anda untuk mengirimkan detail akun Parent dan keluhan yang dialami ke alamat email: app.feedback@theasianparent.com. Terima kasih.",2.12.21,Asian Parent
40346,26dee639-8901-41b4-9474-c03427267c34,Sangat membantu,5,2020-10-08 10:47:38,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.11,Asian Parent
65286,52433ffb-8d36-4097-b029-4126b57b4e89,Good,5,2020-12-01 21:04:08,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.7.14,Asian Parent
60586,f521e549-8114-4736-89f4-db5802b9dc74,"Apps ini sngt bermanfaat bagi ibu yg kali pertama ingin melahirkan sprti sy..apps ini sempurna buat ibu,dari tracker pembesaran bayi,penjagaan pemakanan,tips dan artikel yg bnyk mnyelesaikan masalah berkaitan penjagaan anak mahupun penjagaan ibu..",5,2022-01-18 14:31:47,"Hai! Terima kasih di atas review yang positif. ❤ Kami sangat menghargainya. Semoga semua ciri-ciri dalam aplikasi theAsianparent dapat memberi manfaat kepada anda, bayi dan keluarga! Oh ya, jangan lupa ajak sekali geng anda untuk sama-sama aktif dalam aplikasi ini ya? 😊",2.10.7,Asian Parent
84190,de592e3e-bc5e-4716-a7fb-d6063703e78d,Bagus.membantu. tp bnyk pertnyaan yg g djwb,3,2021-07-24 12:11:10,"Hi Mums, Terima kasih telah menggunakan app Teman Bumil. Mohon maaf atas ketidaknyamanannya. Jika boleh tahu untuk pertanyaan yang Mums ajukan melalui apa ya Mums? atau Mums dapat mengirimkan pertanyaan melalui email kami ke info@temanbumil.com, kami tunggu ya Mums :)",2.2.1,Teman Bumil
81499,a357fabb-3106-4606-b3a9-3baa9ba38fa6,"Semenjak saya download apk teman bumil sangat membantu, gk bingung"" lg menghitung kehamilan Apk nya sangat mudah digunakan dn dipahami pkknya best lah TEMAN BUMIL 😍",5,2022-10-20 11:02:42,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.16.0,Teman Bumil
59688,95464e9b-3966-44b1-ada8-60750489a638,Very helpful apps.,5,2022-05-17 15:21:38,,2.11.3,Asian Parent
42835,9898df96-d2a5-4788-9ab9-150143a3838c,Helpfull me,5,2020-07-05 11:06:23,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.1,Asian Parent
72347,bf71ddb0-679e-4314-aa7a-e55e239d2cd6,"Padahal udah nyaman pake fitur yg pertama ehh sekarang tiba² di upgrade mana akun nya ilang harus daftar lagi , padahal Uda nyaman banget pake fitur yg pertama",1,2023-10-18 19:11:47,"Dear Mama Listia Romiawanti, kami sangat mengerti ketidaknyamanan yang Mama rasakan. Jika berkenan silakan informasikan detail kendala yang Mama alami melalui email cs@hallobumil.com agar dapat kami lakukan pengecekan lebih lanjut. #mengertimama",,Hallobumil
81382,c2d27779-7c1c-4b25-8565-41bf93ce9a90,"Terimakasih teman bumil, berkat aplikasi ini sangat membantu saya dalam masa kehamilan, dan info2 seputar kehamilan dan persiapan kelahiran buah hati. Dan sekarang anak saya sudah 3 bulan lanjut mantau tumbuh kembang anak saya lewat aplikasi ini, dari mulai info pertumbuhan anak, imunisasi, cara perawatan bayi, ASI eksklusif, bahkan MPASI semuanya dibahas di aplikasi ini. Sangat2 membantu buat saya yang baru bergelar ibu 😚😚",5,2022-12-02 19:52:36,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.18.0,Teman Bumil
17594,3db99f05-4f18-4b5f-bb6e-286ebbdd3faa,"aplikasi ini sangatmembantu, apalagi ada banyak cerita dari ibu hamil yang membagikan pengalaman mulai dari hamil samapi melahirkan, kemudian lanjut menyusui dan menceritakan keluh kesahnya kemudian para ibu memberikan saran dan kritik yg membangun",5,2022-02-22 19:45:24,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.10,Asian Parent
33942,b20abcbb-e74b-4996-bedf-cf7d6d043463,Sangat berguna,5,2021-03-14 23:42:11,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.14,Asian Parent
75354,ee235135-bd76-42e1-8b4a-f78bfcc71c09,Kenapa saya edit data haid hari pertama haid tanggal 21 desember terus beres tanggal 25 desember masa tanggal 26 desember nya haid hari pertama lagi,3,2019-12-26 14:27:14,"Hallo Mama ely Novi, apabila yang dimaksudkan tanggal 26 Desember adalah hari pertama haid di bulan berikutnya, hal ini menyesuaikan siklus menstruasi Mama. Agar siklus menstruasi sesuai mohon dapat lengkapi HPHT, lama menstruasi dan siklus haid dengan tepat. Salam hangat :) ^np",1.24.8,Hallobumil
65484,6978fa9f-2d5f-4c3d-b2f2-9b1866afd7eb,Love xoxo,5,2020-11-17 15:56:22,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.7.12,Asian Parent
52651,592eaf6e-5446-4836-b998-588af53819b6,sangat membantu....,5,2019-06-13 20:02:07,"Hi, Bunda Fifi! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.1,Asian Parent
65407,84e2193f-976c-46ef-98ef-6a54a742ceb6,amazing,5,2020-11-23 22:48:17,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.7.13,Asian Parent
13480,eb68396c-0185-4403-a8b6-6c8466605c71,Aplikasinya oke sangat membantu tapi sayang risih sama iklannya sering bgt ada iklan aplikasi live bug*l udah DM ke IG juga ga dibukaa bukaa tolong jangan asal terima tawaran iklan dong apalagi iklan aplikasi streaming live bugil,3,2022-07-19 00:34:22,"Halo, Bunda Ummu Najwa! Terima kasih atas feedbacknya. Namun, kami cukup kesulitan memahami keluhan yang Bunda maksud nih :( Silahkan kirimkan detail masalahnya (bisa berupa screenshoot, link, dll) ke email app.feedback@theasianparent.com agar kami bisa segera menindaklanjutinya. Terima kasih! (Jangan lupa bintang 5-nya!) 😊
",2.11.9,Asian Parent
13928,48c25f2f-2a0a-4aa0-adee-d1ff3fb3b2d5,Bagus..bnyak wawasan luas,5,2022-06-26 06:39:45,"Halo, Parent Rusyan Nur Jamilah. Terima kasih atas review positifnya. Kami senang Parent bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.6,Asian Parent
48080,74f2bd25-2a6a-468b-98da-a0ac3bbada7a,Sangat membantu,5,2019-12-04 18:11:50,"Hi, Bunda Jumarno! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.6,Asian Parent
57777,ddd911bc-4e37-4869-ad68-aff005fa655b,Bagus banget buat yang cari informasi tentang kehamilan dan serba serbi pengalaman para bumil.,5,2023-05-18 07:18:31,"Halo, Parent Endah Puji! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi seputar kehamilan, pregnancy, perkembangan janin, bayi dan parenting di aplikasi ini. Jangan lupa juga cek fitur resep kami untuk mengetahui resep makanan terbaik untuk ibu hamill, ibu menyusui dan anak bayi 😊",2.12.23,Asian Parent
9845,23fb5f7b-1d47-4c1a-91c2-f52b7187bab8,Bgus,5,2022-11-10 21:59:51,"Hai, Parent shelly anes! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.3,Asian Parent
12732,59288dd4-e278-4e04-8cea-613e108d6853,Oke,5,2022-08-07 14:33:51,"Hai, Parent Suci Fitriani! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.6,Asian Parent
74540,843dc62e-5322-4b53-aa99-fd616e4d2966,Baguss skali sya suka,5,2020-10-16 14:21:54,"Hallo Mama Komang Sudiana, terima kasih atas ulasan dan lima bintangnya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping perencanaan kehamilan, masa kehamilan, dan tumbuh kembang Si Kecil. Sehat selalu :) ^np",,Hallobumil
91110,49b09122-78c2-4a14-8b41-39175c6e9bd2,Dengan aplikasi ini saya sangat teebantu untuk perkembangan anak saya,5,2024-01-03 09:59:40,"Hay AyBun, terima kasih atas review positifnya! Kami senang jika aplikasi Tentang Anak dapat membantu AyBun dalam memantau tumbuh kembang Si Kecil, dan lain sebagainya. Semoga fitur dan informasi yang kami sajikan selalu bermanfaat🥰",2.14.0,Teman Bumil
80183,945c50e7-85d9-4fb6-9cd2-347914583196,Sangat membantu untuk mendapatkan informasi terbaru dan di komunitasnya bisa saling memberikan juga informasi Terkait tumbuh kembang anak sesuai usianya,5,2023-08-30 02:48:16,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif karena banyak penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih:)",2.19.8,Teman Bumil
36457,a85be9d4-d653-48ee-aad3-f67c290ab80d,pas,5,2021-01-09 23:33:37,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.1,Asian Parent
48498,b1821bab-63cc-4626-939a-21268e5eb665,🤩❤️,5,2019-11-24 18:06:59,"Hi, Parent! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.6,Asian Parent
