,reviewId,content,score,at,replyContent,appVersion,application
57555,e40ecc31-d76e-4617-af7d-003da8a11c6e,Very useful since im 5mos preggy with my 3rd child. More learnings and fun reading of the articles that are very useful. I have tried many apps but this is great. Wala akong masabi.. maganda talaga,5,2023-08-12 17:12:55,"Hi Parent! Your glowing review warms our heart - we really appreciate it ❤️ We hope our exclusive pregnancy & baby tracker continue to find our app useful as we accompany you on your parenting journey. We promise to keep improving your experience, too. Don't forget to invite your fellow parents and friends to join theAsianparent app community! 😊",2.12.30,Asian Parent
77880,23f2d8cd-5274-4b1c-9669-90d22b8e22e1,Lebih mudah mengetahui perkembangan si kecil tiap minggunya,5,2017-08-21 06:52:26,,1.9,Hallobumil
67575,ad8a5eaa-a599-43fd-b380-b7c193eb232c,Nice very nice app,5,2020-04-21 18:30:42,"Hi Parent! Thank you for your positive feedback. We really appreciate it! ❤️ We hope our app features will help you and your family in many ways. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.6.2,Asian Parent
49380,a71d155b-4945-4ccf-8730-185277c92878,Sangat menbantu sekali buat bumil spt ak yang pengen tau banyak soal kehamilan,5,2019-11-02 10:32:57,"Hi, Bunda Neni! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.2,Asian Parent
75170,e2d1bcdf-abca-443a-8c26-e65bf3ba5867,Sangat membantu dan bgus bgt bisa mengingat kan setiap week nya skrng sudah 33 week luvv,5,2020-04-23 18:39:30,"Hallo Mama Ruly Trifena, terima kasih kembali atas ulasannya dan sudah mempercayai aplikasi Hallobumil sebagai pendamping kehamilan Mama. Semoga sehat selalu :) ^np",1.24.13,Hallobumil
80470,c9f72bdd-960c-44d2-8c0d-1b89ee418cb7,"aplikasi yang sangat membantu bagi ibu hamil untuk mengetahui perkembangan janin setiap Minggu, bahkan setelah melahirkan pun tetap bisa dipakai untuk mengetahui perkembangan anak",5,2023-08-24 12:21:37,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif karena banyak penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih:)",2.19.7,Teman Bumil
1853,07375e48-3408-41e4-85c3-56a825e14909,"Tiba2 aplikasinya eror gk bisa dibuka, di klik aja gk terjadi apa2",1,2022-02-06 12:16:10,"Hai Bunda, mohon maaf atas ketidaknyamanannya. Tim kami sedang dalam proses memperbaiki kendalanya ya, Bun 🙏🏻",3.1.4,Diary Bunda
44794,097c41cc-327c-4cc0-be39-2f43a89b1718,Langsung direspon by email loh keluhanku.. Makasiih theAsianparent..,5,2020-04-06 11:07:01,"Hai, Bunda Mariana Listiani! Kami minta maaf ya atas ketidaknyamanannya. Bisakah Bunda log out, lalu log in kembali? Jika Anda masih mengalami masalah yang sama, boleh email kami di app.feedback@theasianparent.com. Jangan lupa kasih bintang 5★ ya, terima kasih! 😊",2.6.2,Asian Parent
61859,dd8df2ce-2823-415b-a062-1f5c0c1058cc,Banyak info prnting yg bisa didapat dr app ini. Mksih,4,2021-09-16 21:00:03,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.9.28,Asian Parent
33475,e8f22542-4417-42d2-a91e-2984ccfd564a,Aplikasinya saya xixixi,5,2021-03-23 18:56:32,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
7705,f9f3284e-4d5d-498e-bd57-786d56406557,Good,5,2023-02-22 23:12:32,"Hai, Parent Tika Samosir! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.20,Asian Parent
68792,cc7314b1-368a-47d5-8c93-1a70d87365f6,Bakit di makapag add ng baby?,2,2019-12-24 12:21:06,"Hi, sorry for the inconvenience. Ginawan na ng paraan ng aming team ang iyong issue. I-clear ang iyong cache at i-refresh ang page. Kung hindi parin ito naaayos, iemail mo kami sa app.feedback@theasianparent.com. Salamat at suportahan mo kami sa pamamagitan ng 5-star rating!",,Asian Parent
64310,46cab321-20b4-4a77-ba4b-73614e94dad6,♥️♥️,5,2021-02-28 03:04:32,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",,Asian Parent
87661,0dbecf8e-aac7-45c6-b592-c829149dc7f7,good,5,2019-05-07 22:14:03,,1.8.4,Teman Bumil
46351,df7ab1d5-da2a-40b9-b08e-8542efb4cd67,Sangat membantu,5,2020-02-10 08:38:37,"Hi, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.4.2,Asian Parent
3638,5b888408-8d68-4964-ac96-014e53baae52,Aplikasi yang bagus dengan informasi yang lengkap dan mudah untuk dibaca.,5,2024-03-20 14:24:42,"
Hai, Rachmat! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊",3.0.6,Asian Parent
73734,9ab24d83-19f7-432f-9b0a-80d60fb84f3b,Burukkkkkkk sekali not recommended,1,2021-06-22 22:33:31,"Hai Mama Rahayu Rara. Mohon maaf atas ketidaknyamanannya. Agar kami dapat membantu lebih baik, mohon dapat informasikan nama lengkap, nomor telepon, tanggal lahir, email terdaftar, usia/fase di apps Hallobumil, dan bukti screenshot kendalanya melalui email hallobumil@gmail.com :) ^np

",2.1.2,Hallobumil
54931,04349dd4-5aad-4d16-9cd6-144b61c993d9,(y),5,2019-02-26 10:18:47,"Halo Bunda Naya, terima kasih banyak atas review positifnya. Semoga kedepannya Bunda dapat menggunakan semua fitur-fitur yang tersedia di aplikasi theAsianparent dengan baik ya! 😊",2.2.6.3,Asian Parent
38033,65b9d2a1-5d54-41ca-aadd-e9eb8bc3d921,Good,4,2020-12-04 23:24:17,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman-teman kalian untuk gabung dalam komunitas theAsianparent juga! 😊",2.7.13,Asian Parent
82123,1d8b6490-5c89-46c7-8a55-0e73ec5c77a3,"Apilkasinya sangat membantu utk kehamilan ke2 ini, keren",5,2022-09-20 09:36:03,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.15.1,Teman Bumil
3955,75268a87-580b-4c46-9f1e-3c79d496d6d2,Good,5,2024-02-22 16:18:23,"Hai, Parent di sini ken Kitamura! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.13.5,Asian Parent
74216,03e2b735-ab36-455d-a5fb-55ba1b5e0ec6,Bagus,5,2021-01-30 04:32:13,"Hallo Mama Ervin Elvian, terima kasih atas ulasan dan lima bintangnya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan, dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",2.0.16,Hallobumil
51316,f7d7f86b-ff7f-44f9-91b6-657193578cad,Apa aplikasi inii tauu ..kalo misal nya saya hamil Aplikasi inii apaa cumaa buatt orgg hamill sajaa,5,2019-08-24 15:09:54,"Halo, Parent! Terima kasih atas review positifnya. Tentu saja aplikasi ini bukan hanya untuk Bumil saja namun Bunda bisa mengetahui dan berdiskusi mengenai parenting, tumbuh kembang anak, pernikahan dan lainnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya!",2.3.1,Asian Parent
1815,5b4330d5-a627-402e-baf2-dbf0208b4e5c,sementara bintang nya 4 dulu ya.belom tau gimna.soalnya baru aja mw coba.. semoga sangat membantu ..,4,2019-09-10 04:59:00,"Halo Fitri, terima kasih sudah mencoba. Mohon diupdate bintangnya ya setelah mencoba. Kami juga menghargai sekali bila Fitri mau memberikan masukan ke diarybundaapp@gmail.com atau ke instagram kami di www.instagram.com/diarybundaapp",1.2.3,Diary Bunda
72400,3f240cea-d359-4d86-a1e9-d1c3c286cda4,"Setelah aplikasi d upgare, smua data2 awal tidak bisa dipulihkan Bintang satu yaa min hehe",1,2023-10-15 17:02:11,"Dear Papa Peri Anto, kami mengerti atas ketidaknyamanan yang Papa rasakan. Namun begitu, Papa tidak perlu khawatir karena saat ini kami sedang mengembangkan fitur-fitur keren agar Papa mendapatkan pengalaman terbaik dalam menggunakan aplikasi Hallobumil ke depannya. #mengertimama",2.4.1,Hallobumil
10351,07c57b8c-ce1d-4906-b27d-514c17f15ef2,Makin mudah untuk melihat dayakembng buah hati bunda,5,2022-10-12 18:17:47,"Halo, Parent Wita Winingsih! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊",2.12.7,Asian Parent
37552,85bf5959-6bc0-4ff5-a512-5c694ca8c881,Sangat membantu aplikasinya,5,2020-12-16 20:02:22,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊
",2.7.14,Asian Parent
30389,aaef1059-7645-4d76-a891-572623eb4006,Saat membantu perkembangan si janin,4,2021-05-17 07:21:59,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.6,Asian Parent
1880,2fbb134b-3a9f-4b5a-9fe7-3c7066446f32,Aplikasi sangat membantu untuk informasi janin dan juga informasi lainnya dari dokter-dokter handal. Terus ditingkatkan ya..,4,2020-08-24 22:45:08,"Hai Bunda Dewi Yunita, terima kasih atas dukungannya. Kami sangat senang aplikasi kami dapat membantu Bunda. Kami akan terus mengembangkan aplikasi agar pengalaman Bunda jauh lebih menyenangkan. Semoga kami dapat terus membantu Bunda, ya! :)",2.1.15,Diary Bunda
14043,7cc3d0e3-32f8-4730-b2a0-dea6c38da6bd,aplikasi yang sangat berguna bagi parents,5,2022-06-16 13:01:49,"Hai, Parent Ingga Triana! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.5,Asian Parent
1165,a193f288-cd8e-4892-ad3e-8b10b9c535bc,masih mencoba.jd 3bintang dulu,3,2020-09-20 15:57:18,"Hai Bunda IH Official, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasan baiknya 🙏🏻 Semoga aplikasi kami dapat terbukti bermanfaat bagi Bunda ya. Kami akan terus kembangkan aplikasi kami agar pengalaman Bunda selalu menyenangkan. Semoga Bunda dan keluarga sehat selalu, ya! 🤗",,Diary Bunda
2290,a3918bcd-9ed9-4d6a-a9c3-239e9c740272,Aplikasi ini sangat bermanfaat sekali tentang kehamilan.. banyak artikel seputar kehamilan dan anak.. apalagi untuk saya yg punya anak 2 dan lagi hamil anak ke 3 usia 6w ..,5,2024-05-20 13:46:39,"Halo Bunda! Terima kasih atas rating baiknya, ya. Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",,Asian Parent
56667,d7723025-c8ee-48a0-9099-7cab05d02003,Helpful and amazing application,5,2024-02-28 19:59:48,,2.13.5,Asian Parent
81772,582b34f4-72dc-4f95-bf55-3b345c553817,"Beruntung bgt download app teman bumil sejak awal kehamilan sampai sekarang punya baby, soalnya fitur2nya banyak dan juga informatif. Paling suka liatin milestone, rekam medis dan juga artikel. Krn sbg ibu baru byk bgt info yg bisa aku dapatin tentang parenting.",5,2022-10-14 20:08:01,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.16.0,Teman Bumil
44612,2bd30f9a-f62e-4bd6-bf25-234cc743b9d6,Bagus,5,2020-04-16 01:07:07,Hai Bunda Fatim Sifasya! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊,2.6.2,Asian Parent
17853,1009eebf-6f65-414a-abc3-4a6c20d85c6e,"Aku sangat berterimakasih pada aplikasi ini, sebab dia selalu mengingatkanku yang sering lupa baby sudah menginjak hari atau bulan keberapa karena sibuknya pekerjaan. Semoga yang buat aplikasi ini hidupnya dipermudah tuhan amin",5,2022-02-15 20:37:54,"Hai! Terima kasih di atas review yang positif. ❤ Kami sangat menghargainya. Semoga semua ciri-ciri dalam aplikasi theAsianparent dapat memberi manfaat kepada anda, bayi dan keluarga! Oh ya, jangan lupa ajak sekali geng anda untuk sama-sama aktif dalam aplikasi ini ya? 😊",2.10.1,Asian Parent
573,8c990a87-8d0d-401c-91f0-3b140e68022a,sangat membantu,5,2022-06-23 08:25:30,"Hai Bunda Martin Luther, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasan baiknya 🙏🏻 Semoga aplikasi kami dapat terus bermanfaat bagi Bunda ya. Kami akan terus kembangkan aplikasi kami agar pengalaman Bunda selalu menyenangkan. Semoga Bunda dan keluarga sehat selalu, ya! 🤗",3.1.8,Diary Bunda
49946,9838ddde-18c5-43a2-bd1c-581300a9c590,Bagus,5,2019-10-13 16:34:16,"Hi, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.3.2,Asian Parent
8822,e2068d19-20c7-4112-b2b1-8798fac20749,Sangat membantu saya dalam ilmu parenting,5,2023-01-10 09:17:36,"Hai, Parent Astuti Ocha! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.18,Asian Parent
20166,95379306-4356-496a-ab71-d4c8282b2505,Bagus dan mudah dipahami semoga bermanfaat untuk bunda semua yaaa,5,2022-01-06 18:48:11,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
5046,aa03b08b-a896-4e52-ac3a-d11766d9217f,"Aplikasi nya sangat membantu, udh sempet hapus karna memori penuh, tp karna skrng hamil anak ke dua auto download lagi dan lebih seru skrng soalnya udh jdi VIP MasyaAllah, banyak bgt manfaatnya.. Terima kasih TheAsianparent 🥰",5,2024-01-21 04:22:51,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.13.5,Asian Parent
6241,66378683-f71f-4ab6-947e-4907c74a9e05,"Bagus, informatif",5,2023-09-22 17:30:30,"Halo, Parent Annindya Rachmaesa! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi seputar kehamilan, pregnancy, perkembangan janin, bayi dan parenting di aplikasi ini. Jangan lupa juga cek fitur resep kami untuk mengetahui resep makanan terbaik untuk ibu hamill, ibu menyusui dan anak bayi 😊",2.13.3,Asian Parent
61951,381851a1-622d-45eb-9eb0-3c338024ca5f,Terbaikk,5,2021-09-05 12:25:14,"Hai Felic! Terima kasih di atas review yang positif. ❤ Kami sangat menghargainya. Semoga semua ciri-ciri dalam aplikasi theAsianparent dapat memberi manfaat kepada anda, bayi dan keluarga! Oh ya, jangan lupa ajak sekali geng anda untuk sama-sama aktif dalam aplikasi ini ya? 😊",2.9.26,Asian Parent
24922,a42b66af-8373-45ba-973d-39e98e5bee57,Oke,5,2021-10-16 18:07:59,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.30,Asian Parent
65684,33c1502f-1601-410d-b9c9-2d1453d387d8,Suka banget sm aplikasi ini..beruntung bgt dr hamil smp melahirkan smp skr anak ud 1+ msh pk aplikasi ini krn banyak info menarik serta byk dpt kenalan baru..,5,2020-10-30 21:57:03,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.7.12,Asian Parent
